Instance,Income
168897,190504.2994423100
168898,46042.9173982100
168899,22630.9857143800
168900,11154.6675405024
168901,60301.7585187098
168902,304964.8485930600
168903,13797.5629245157
168904,45334.5738845600
168905,177901.2104011200
168906,53287.9713062697
168907,233823.3509699090
168908,17175.0340566859
168909,50748.0730733301
168910,77198.9836804600
168911,42188.4692806498
168912,115322.9719382700
168913,92889.3660664297
168914,16288.7619756273
168915,532571.4428628000
168916,62460.7345990099
168917,18375.2280615640
168918,36080.6008165000
168919,144895.8970679600
168920,13545.5660721600
168921,101636.3355339390
168922,93062.7404699296
168923,312921.4266090990
168924,62666.9459421900
168925,10967.9234297161
168926,73308.3233607299
168927,79707.0735037699
168928,124360.5448221300
168929,117867.3923896290
168930,170899.6877022490
168931,69157.4847657500
168932,83574.5918759301
168933,102374.4390478000
168934,96939.7231429897
168935,142216.6011912500
168936,42351.8007825400
168937,114116.5814280690
168938,202052.4310884590
168939,84022.8389954498
168940,39683.3006087050
168941,17302.8543143229
168942,81813.5744610399
168943,32557.1178060001
168944,21461.3504611100
168945,207655.4487227600
168946,230563.0168414800
168947,39926.4051623679
168948,50414.5879114198
168949,34565.1717961000
168950,740056.0219664010
168951,40552.8520711900
168952,58738.1882808799
168953,146328.4133563090
168954,50038.7240375399
168955,14434.2642697152
168956,9050.5175132724
168957,884394.8561919980
168958,62217.2993791899
168959,283500.0794090000
168960,34457.4536668399
168961,23205.4736695240
168962,52548.1075630801
168963,140394.8423416300
168964,66858.3998567700
168965,135252.6706955500
168966,175953.8478695300
168967,179608.6216709000
168968,24067.8817567000
168969,101843.9706801100
168970,99628.0269624798
168971,20251.0115173800
168972,77166.8257732798
168973,30879.9866926500
168974,42306.3854567300
168975,53118.8503143399
168976,34041.2441372499
168977,354047.3077143600
168978,87986.4210100800
168979,49914.0610122200
168980,58611.3231183499
168981,50032.4237154900
168982,126231.6146355800
168983,45063.5645944401
168984,76658.7410482998
168985,253686.3913356490
168986,128886.9736430490
168987,121005.7768651890
168988,186286.6064261790
168989,195712.3132286100
168990,167788.3918744200
168991,2909.2748047590
168992,175804.9227700190
168993,253287.5484727600
168994,33485.4827333979
168995,242888.2972267590
168996,27309.3315440219
168997,16355.2807118080
168998,76758.9201121599
168999,59168.3696344098
169000,18963.6791866820
169001,13971.1268918451
169002,80691.0431445801
169003,70107.6534289400
169004,49758.5069012700
169005,30647.8833729129
169006,475168.3484212990
169007,259608.7495900400
169008,17133.1905260779
169009,32221.5766145400
169010,36815.3412556500
169011,15596.0272509269
169012,8453.4002127815
169013,173255.1926100200
169014,68991.1118418099
169015,162287.7007339800
169016,3111.2816419659
169017,316147.2509314000
169018,54918.6389398098
169019,19816.7807102499
169020,74595.9014584080
169021,32348.1822161370
169022,43039.7091832298
169023,85085.1098269422
169024,39398.6715729401
169025,172369.5339412690
169026,234161.6974398500
169027,67446.9681134100
169028,193645.2040683600
169029,168315.1052938500
169030,77678.7646026799
169031,12643.5784434149
169032,240933.5494956000
169033,53208.2748799901
169034,51641.8541147698
169035,19359.7803455499
169036,44105.9439549620
169037,31107.4929129750
169038,43710.2544510500
169039,57174.5811230903
169040,5169.2244229069
169041,4240.9740140523
169042,46455.7858156001
169043,6124.7169467537
169044,100204.1924047390
169045,11935.5312683149
169046,58309.8453525998
169047,145345.5448178890
169048,32966.6888866298
169049,139273.9780837200
169050,35274.1383951600
169051,24031.0393780393
169052,298967.8484117490
169053,137000.2006528690
169054,36357.1238341599
169055,38596.7486148802
169056,79682.0412938200
169057,16025.8705496529
169058,25015.2128336099
169059,62517.9237928900
169060,55203.5944032999
169061,24706.6995677700
169062,401413.7929098490
169063,12737.8969906367
169064,61292.9299029500
169065,66525.2797902202
169066,41282.3690795700
169067,64618.5653050201
169068,217246.0576846700
169069,22564.4240776540
169070,58629.5721301400
169071,87676.1195626500
169072,52842.9708863077
169073,140714.0791947300
169074,204099.4185524600
169075,343357.0339991000
169076,92093.3952134998
169077,243232.4409649990
169078,56639.8253667200
169079,12134.8585818000
169080,53254.4404943000
169081,90555.1281846499
169082,99659.2548160497
169083,81229.7479477198
169084,71326.1163305897
169085,954719.2285226000
169086,105215.7371736500
169087,111828.0012319420
169088,73590.6862532157
169089,109555.5035456500
169090,29536.2623756159
169091,152007.5223219700
169092,22417.1467403999
169093,49810.5814484099
169094,115373.5317746190
169095,32944.7353991350
169096,68009.1502220926
169097,107937.6346184590
169098,71848.5622930899
169099,103182.1559338090
169100,194260.8114432900
169101,350306.0864662000
169102,18770.9818290849
169103,101748.7646433700
169104,252214.3378444990
169105,35447.4465033000
169106,179706.0329675790
169107,128916.8304798190
169108,21776.7947336000
169109,352544.4896492490
169110,254379.8485001990
169111,32950.0189774800
169112,127687.8097236900
169113,24048.4903456999
169114,463999.1050045970
169115,255573.0095066000
169116,65727.7895022900
169117,46551.2422425101
169118,14958.0486759710
169119,25621.5777147671
169120,211826.2619533690
169121,35688.1963578699
169122,66423.6322729200
169123,75351.7000750301
169124,1240176.3206208900
169125,41770.1714931399
169126,28620.3322131899
169127,45565.2393559799
169128,19459.9591260519
169129,25691.0419750860
169130,28364.9353059800
169131,34413.9966695499
169132,20486.3604318133
169133,68851.8509880799
169134,93170.8641429902
169135,95349.5346328100
169136,169424.7248643700
169137,45812.2495665501
169138,15444.2264493141
169139,84971.7247964601
169140,421249.8074285010
169141,27798.1421087280
169142,33922.7476426759
169143,128236.6433190390
169144,430420.5104196000
169145,382558.0587849010
169146,135846.7757443790
169147,30600.3131584899
169148,25366.0008665900
169149,117252.1566284190
169150,82469.5215405198
169151,27760.2761651260
169152,71948.2144187901
169153,14708.4667009939
169154,88312.4624085901
169155,49448.1294991299
169156,80921.6302325601
169157,65233.9161235698
169158,29575.8187521000
169159,85609.4073558099
169160,171845.0736083000
169161,112646.2692413290
169162,41617.5200023000
169163,212924.2186397990
169164,3540.6818129545
169165,293081.7327076290
169166,17331.7640354800
169167,250821.1779745000
169168,25617.9891828999
169169,206798.8638806290
169170,39252.8827267735
169171,229540.4833702490
169172,102194.5297892600
169173,9491.9976915294
169174,81191.0640129598
169175,58902.1121006200
169176,11734.9779234051
169177,32476.8067111299
169178,403908.8171866000
169179,45521.8167543500
169180,268136.1200303590
169181,39898.3045802100
169182,133094.3497732590
169183,46896.7929030600
169184,85073.4242000399
169185,8460.9922918154
169186,22533.7229472400
169187,151102.6007390900
169188,152373.5873789000
169189,11848.9477035965
169190,61649.4782319100
169191,41839.2197541999
169192,120718.5954471090
169193,35025.4373163498
169194,12593.3803630285
169195,59797.3519909599
169196,35524.5423352600
169197,32836.7773397299
169198,5442.3973736662
169199,281502.2180176200
169200,174510.7847865400
169201,44303.4801396199
169202,121631.1280874090
169203,48105.1499278001
169204,98532.1956277697
169205,36427.1136740470
169206,109950.1098822400
169207,98236.8337591003
169208,59971.4317831800
169209,425459.5857075990
169210,13658.7975392916
169211,25039.5351493600
169212,32761.8979389040
169213,481396.9053007000
169214,203510.5272842690
169215,91772.0131545402
169216,51426.6231291399
169217,75683.6744176200
169218,125206.6236849400
169219,84119.2709067501
169220,114600.9080711390
169221,170964.3431732590
169222,316275.1173584990
169223,41036.9922694400
169224,43119.6788819000
169225,13546.5939112420
169226,14938.7120260180
169227,142240.2919088100
169228,34735.5293016200
169229,11538.5316711800
169230,91738.2620667999
169231,45371.3786958000
169232,300749.0452035990
169233,60783.8415753600
169234,154823.7250487990
169235,45712.2930400570
169236,117127.2838304900
169237,13233.2070002189
169238,55008.8474150100
169239,250869.3295608200
169240,62941.5775368300
169241,89650.8770447299
169242,102543.4696136400
169243,17932.6332093399
169244,30535.2080937100
169245,784114.4179519020
169246,35141.3371169480
169247,292381.1938823000
169248,33972.9998423199
169249,25393.0342716851
169250,9506.5745395586
169251,387923.7525937980
169252,35847.5757550700
169253,26513.1513814400
169254,64192.3839673200
169255,214743.5390050890
169256,68287.0231033200
169257,104751.2983444890
169258,74106.6841938301
169259,41814.3870645799
169260,38301.1068651500
169261,26789.6955019829
169262,51958.4222207598
169263,11972.5190337500
169264,70209.2864031199
169265,20226.2185035264
169266,110009.9321387500
169267,13795.7185007640
169268,22312.7501383900
169269,42479.1856777900
169270,97616.0580920497
169271,51207.8560808201
169272,94437.0655277499
169273,31065.0255133699
169274,40589.2531682801
169275,33506.1225113900
169276,43698.2071283800
169277,129236.1904276400
169278,53983.7566208562
169279,116660.2062664600
169280,94382.8833051901
169281,201764.7051271790
169282,38407.5713065200
169283,94209.9938668198
169284,40992.1851812399
169285,113217.0734915430
169286,40936.6201508399
169287,45769.0631666300
169288,25616.5132017670
169289,37633.7031470100
169290,43357.7700717800
169291,170016.2033085210
169292,212856.5563680890
169293,372704.7671365980
169294,280525.0073293390
169295,15611.6214497689
169296,42776.5853159999
169297,12395.2974095739
169298,31361.1948178858
169299,35972.1668018200
169300,39678.3009108400
169301,45422.6803208399
169302,48266.6390849501
169303,39902.5238635499
169304,21771.5698992289
169305,95370.1518397101
169306,74208.4253434199
169307,19112.8168094789
169308,327214.7238888000
169309,31745.7177033400
169310,142100.8367705000
169311,106173.8361707600
169312,30778.0802849201
169313,65499.4541875499
169314,248708.3549338800
169315,27879.2959488699
169316,215465.8384230790
169317,39877.3364168300
169318,85182.2124916801
169319,218500.7996064600
169320,101414.0329300200
169321,37349.1429295798
169322,89306.8073709197
169323,71315.1932081699
169324,118904.6755203690
169325,206773.6823511300
169326,210306.0367724900
169327,31621.1641910001
169328,108620.8088248500
169329,41764.2717471700
169330,198358.0232884000
169331,141413.2151271900
169332,127780.3095551890
169333,35026.5354550699
169334,23060.6225059399
169335,10003.4475987764
169336,188106.8842379800
169337,26271.5204675799
169338,35597.0872551619
169339,71724.2033708996
169340,37585.6066443299
169341,28006.2255757000
169342,46012.4697969600
169343,45591.8169680200
169344,50189.8038481599
169345,79332.3129230199
169346,44100.6095069899
169347,786331.3239524990
169348,35289.5044229640
169349,150830.4988678190
169350,4783.6910824734
169351,96261.1649523300
169352,60481.1450145800
169353,94643.9619819301
169354,10119.3795391655
169355,63477.9242644899
169356,148943.6613872400
169357,56114.0115395299
169358,94119.5943757502
169359,33749.4434714200
169360,52414.6861495700
169361,55305.8380701898
169362,35405.4600568499
169363,96122.7028480699
169364,28431.6238988519
169365,560363.7650175180
169366,64327.2786158696
169367,144510.2754404190
169368,28879.8060709399
169369,81694.6451606001
169370,57313.2478597898
169371,239819.0996697590
169372,51100.0091508399
169373,69604.0368645497
169374,164313.7493437000
169375,18490.3051739640
169376,63735.0891805801
169377,15714.8866941829
169378,52540.8138905560
169379,472822.1935014990
169380,136749.4117690490
169381,125326.8583285700
169382,17078.7245765604
169383,56090.6770765600
169384,113431.1344337800
169385,38993.3402599500
169386,107323.1142884390
169387,48117.9958745900
169388,20658.9019716789
169389,66863.0857570303
169390,242660.2200177000
169391,47277.7775699101
169392,40347.8887703200
169393,194676.6930193100
169394,114654.8992884200
169395,272381.1696309410
169396,89969.6031002002
169397,208256.8327892800
169398,38432.1555646899
169399,76779.6876523199
169400,127423.7180109790
169401,202415.6398738700
169402,57167.6073446599
169403,58886.2270728100
169404,52885.0190952900
169405,27284.3723807600
169406,24706.1927161599
